name,split,has_defect,image_path,json_path
wall_defect_0271,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0271.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0271.json
wall_defect_0272,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0272.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0272.json
wall_defect_0273,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0273.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0273.json
wall_defect_0274,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0274.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0274.json
wall_defect_0275,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0275.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0275.json
wall_defect_0276,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0276.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0276.json
wall_defect_0277,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0277.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0277.json
wall_defect_0278,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0278.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0278.json
wall_defect_0279,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0279.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0279.json
wall_defect_0280,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0280.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0280.json
wall_defect_0281,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0281.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0281.json
wall_defect_0282,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0282.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0282.json
wall_defect_0283,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0283.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0283.json
wall_defect_0284,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0284.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0284.json
wall_defect_0285,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0285.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0285.json
wall_defect_0286,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0286.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0286.json
wall_defect_0287,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0287.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0287.json
wall_defect_0288,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0288.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0288.json
wall_defect_0289,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0289.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0289.json
wall_defect_0290,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0290.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0290.json
wall_defect_0291,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0291.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0291.json
wall_defect_0292,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0292.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0292.json
wall_defect_0293,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0293.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0293.json
wall_defect_0294,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0294.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0294.json
wall_defect_0295,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0295.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0295.json
wall_defect_0296,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0296.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0296.json
wall_defect_0297,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0297.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0297.json
wall_defect_0298,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0298.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0298.json
wall_defect_0299,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0299.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0299.json
wall_defect_0300,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0300.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0300.json
wall_defect_0301,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0301.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0301.json
wall_defect_0302,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0302.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0302.json
wall_defect_0303,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0303.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0303.json
wall_defect_0304,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0304.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0304.json
wall_defect_0305,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0305.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0305.json
wall_defect_0306,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0306.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0306.json
wall_defect_0307,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0307.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0307.json
wall_defect_0308,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0308.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0308.json
wall_defect_0309,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0309.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0309.json
wall_defect_0310,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0310.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0310.json
wall_defect_0311,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0311.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0311.json
wall_defect_0312,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0312.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0312.json
wall_defect_0313,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0313.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0313.json
wall_defect_0314,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0314.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0314.json
wall_defect_0315,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0315.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0315.json
wall_defect_0316,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0316.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0316.json
wall_defect_0317,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0317.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0317.json
wall_defect_0318,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0318.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0318.json
wall_defect_0319,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0319.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0319.json
wall_defect_0320,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0320.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0320.json
wall_defect_0321,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0321.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0321.json
wall_defect_0322,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0322.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0322.json
wall_defect_0323,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0323.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0323.json
wall_defect_0324,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0324.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0324.json
wall_defect_0325,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0325.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0325.json
wall_defect_0326,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0326.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0326.json
wall_defect_0327,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0327.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0327.json
wall_defect_0328,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0328.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0328.json
wall_defect_0329,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0329.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0329.json
wall_defect_0330,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0330.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0330.json
wall_defect_0331,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0331.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0331.json
wall_defect_0332,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0332.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0332.json
wall_defect_0333,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0333.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0333.json
wall_defect_0334,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0334.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0334.json
wall_defect_0335,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0335.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0335.json
wall_defect_0336,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0336.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0336.json
wall_defect_0337,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0337.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0337.json
wall_defect_0338,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0338.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0338.json
wall_defect_0339,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0339.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0339.json
wall_defect_0340,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0340.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0340.json
wall_defect_0341,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0341.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0341.json
wall_defect_0342,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0342.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0342.json
wall_defect_0343,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0343.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0343.json
wall_defect_0344,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0344.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0344.json
wall_defect_0345,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0345.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0345.json
wall_defect_0346,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0346.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0346.json
wall_defect_0347,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0347.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0347.json
wall_defect_0348,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0348.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0348.json
wall_defect_0349,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0349.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0349.json
wall_defect_0350,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0350.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0350.json
wall_defect_0351,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0351.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0351.json
wall_defect_0352,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0352.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0352.json
wall_defect_0353,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0353.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0353.json
wall_defect_0354,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0354.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0354.json
wall_defect_0355,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0355.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0355.json
wall_defect_0356,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0356.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0356.json
wall_defect_0357,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0357.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0357.json
wall_defect_0358,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0358.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0358.json
wall_defect_0359,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0359.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0359.json
wall_defect_0360,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0360.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0360.json
wall_defect_0361,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0361.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0361.json
wall_defect_0362,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0362.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0362.json
wall_defect_0363,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0363.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0363.json
wall_defect_0364,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0364.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0364.json
wall_defect_0365,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0365.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0365.json
wall_defect_0366,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0366.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0366.json
wall_defect_0367,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0367.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0367.json
wall_defect_0368,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0368.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0368.json
wall_defect_0369,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0369.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0369.json
wall_defect_0370,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0370.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0370.json
wall_defect_0371,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0371.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0371.json
wall_defect_0372,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0372.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0372.json
wall_defect_0373,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0373.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0373.json
wall_defect_0374,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0374.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0374.json
wall_defect_0375,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0375.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0375.json
wall_defect_0376,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0376.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0376.json
wall_defect_0377,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0377.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0377.json
wall_defect_0378,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0378.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0378.json
wall_defect_0379,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0379.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0379.json
wall_defect_0380,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0380.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0380.json
wall_defect_0381,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0381.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0381.json
wall_defect_0382,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0382.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0382.json
wall_defect_0383,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0383.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0383.json
wall_defect_0384,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0384.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0384.json
wall_defect_0385,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0385.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0385.json
wall_defect_0386,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0386.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0386.json
wall_defect_0387,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0387.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0387.json
wall_defect_0388,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0388.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0388.json
wall_defect_0389,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0389.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0389.json
wall_defect_0390,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0390.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0390.json
wall_defect_0391,test,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0391.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0391.json
wall_defect_0392,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0392.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0392.json
wall_defect_0393,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0393.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0393.json
wall_defect_0394,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0394.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0394.json
wall_defect_0395,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0395.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0395.json
wall_defect_0396,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0396.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0396.json
wall_defect_0397,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0397.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0397.json
wall_defect_0398,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0398.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0398.json
wall_defect_0399,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0399.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0399.json
wall_defect_0400,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0400.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0400.json
wall_defect_0401,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0401.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0401.json
wall_defect_0402,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0402.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0402.json
wall_defect_0403,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0403.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0403.json
wall_defect_0404,train,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0404.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0404.json
wall_defect_0405,val,1,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0405.jpg,D:\桌面\机器视觉\ultraseg_Wall defects\data\Wall defects\wall_defect_0405.json
